Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.104-151.101.194.109-39426-443-6,192.168.0.104,39426,151.101.194.109,443,6,06/09/2020 01:52:59 PM,183860,8,5,610.0,5791.0,517.0,0.0,76.25000000000001,181.03886717655806,2800.0,0.0,1158.2,1500.7785312963404,34814.532796693136,70.70597193516807,15321.666666666668,34057.61154368588,108540.0,6.0,183860.0,26265.714285714286,42368.482600923555,108639.0,98.0,73596.0,18399.0,35933.73016169256,72295.0,11.0,0,0,0,0,264,168,43.511367344718806,27.194604590449256,0.0,2800.0,457.2142857142858,1002.5272049691702,1005060.7967032966,1,2,0,3,12,0,0,0,0.0,492.38461538461536,76.25,1158.2,0,0,0,0,5,101011,0,46,0,445,64240,58,2,32,0,0,0,0,1.5993796792112435E15,58412.329917618736,1.599379679244864E15,1.599379679061208E15,No Label
151.101.194.109-192.168.0.104-443-39426-6,151.101.194.109,443,192.168.0.104,39426,6,06/09/2020 01:52:59 PM,178,3,2,289.0,0.0,258.0,0.0,96.33333333333334,140.8628174265066,0.0,0.0,0.0,0.0,1623595.5056179776,28089.88764044944,44.5,31.984371183438952,82.0,15.0,178.0,89.0,74.95331880577403,142.0,36.0,97.0,97.0,0.0,97.0,97.0,1,0,0,0,96,40,16853.932584269663,11235.955056179775,0.0,258.0,91.16666666666667,129.78507875201473,16844.166666666664,1,0,2,2,3,0,0,0,0.0,109.4,96.33333333333333,0.0,0,0,0,0,0,0,0,57,0,0,58,0,1,32,0,0,0,0,1.5993796793154755E15,4.949747468305833,1.599379679315479E15,1.599379679315472E15,No Label
192.168.0.104-139.45.197.194-59392-443-6,192.168.0.104,59392,139.45.197.194,443,6,06/09/2020 01:53:00 PM,6417384,8,7,1360.0,4282.0,517.0,0.0,170.00000000000003,240.25403222422722,2678.0,0.0,611.7142857142857,1017.6726248792247,879.1744424207745,2.3374010344402016,458384.57142857136,1500483.479545777,5664327.0,24.0,6417360.0,916765.7142857143,2095400.1220383274,5664358.0,275.0,6255592.0,1042598.6666666666,2286246.2768482896,5705749.0,55.0,0,0,0,0,264,232,1.2466138850347743,1.0907871494054275,0.0,2678.0,352.625,706.1184862802181,498603.3166666666,1,2,0,7,14,0,0,0,0.0,376.1333333333333,170.0,611.7142857142857,0,0,0,0,6,10171,0,90,0,285,64240,32,3,32,0,0,0,0,1.5993796818391182E15,1743145.5183344837,1.599379687329578E15,1.599379680953707E15,No Label
192.168.0.104-139.45.196.25-41786-443-6,192.168.0.104,41786,139.45.196.25,443,6,06/09/2020 01:53:01 PM,6279652,8,8,1360.0,3810.0,517.0,0.0,170.00000000000003,240.25403222422722,2654.0,0.0,476.25000000000006,924.7067102600695,823.2940296691601,2.5479118906589093,418643.4666666666,1408226.262377852,5500355.0,11.0,6279641.0,897091.5714285715,2032030.947489962,5500374.0,493.0,6117344.0,873906.2857142857,2061207.9390062124,5542825.0,30.0,0,0,0,0,264,260,1.2739559453294547,1.2739559453294547,0.0,2654.0,304.11764705882354,654.9358634966616,428940.9852941177,1,2,0,7,15,0,0,0,1.0,323.125,170.0,476.25,0,0,0,0,6,8916,0,85,0,238,64240,32160,3,32,0,0,0,0,1.5993796819300712E15,1638118.5586149287,1.599379687328601E15,1.599379681091537E15,No Label
192.168.0.104-139.45.196.72-53052-443-6,192.168.0.104,53052,139.45.196.72,443,6,06/09/2020 01:53:01 PM,5822390,8,7,1696.0,3531.0,837.0,0.0,212.00000000000003,321.8850726579287,2647.0,0.0,504.42857142857144,966.885525306703,897.7413055463477,2.5762616382619505,415884.99999999994,1302083.3864395346,4927385.0,45.0,5822345.0,831763.5714285715,1809110.530760062,4927463.0,710.0,5582429.0,930404.8333333333,1981029.8995267504,4969000.0,70.0,0,0,0,0,264,228,1.3740062070730403,1.2022554311889102,0.0,2647.0,326.6875,671.6928582569069,451171.2958333333,1,2,0,7,14,0,0,0,0.0,348.46666666666664,212.0,504.42857142857144,0,0,0,0,6,8447,0,113,0,235,64240,32643,3,32,0,0,0,0,1.5993796827636442E15,1549872.8973733536,1.599379687616551E15,1.599379681835989E15,No Label
192.168.0.104-139.45.196.72-53044-443-6,192.168.0.104,53044,139.45.196.72,443,6,06/09/2020 01:52:59 PM,8890195,13,15,2181.0,29157.0,837.0,0.0,167.76923076923077,281.9784725371052,7000.0,0.0,1943.8000000000002,2349.8524330567775,3525.0070442774313,3.149537214875489,329266.4814814815,1142180.613878436,5728924.0,12.0,3151193.0,262599.4166666667,539558.3776898993,1944161.0,1016.0,8710116.0,622151.1428571428,1583108.3102170506,5729082.0,12.0,0,0,0,0,424,484,1.4622851354779056,1.6872520793975834,0.0,7000.0,1080.6206896551726,1903.34501440027,3622722.2438423643,1,2,0,9,27,0,0,0,1.0,1119.2142857142858,167.76923076923077,1943.8,0,0,0,0,12,39746,0,77,0,1041,64240,33480,4,32,0,0,0,0,1.5993796810363738E15,1806268.2793404614,1.599379688725862E15,1.59937967984593E15,No Label
192.168.0.104-139.45.196.72-53044-443-6,192.168.0.104,53044,139.45.196.72,443,6,06/09/2020 01:53:08 PM,341455,1,1,0.0,53.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,0.0,155.21811073201445,5.857287197434508,341455.0,0.0,341455.0,341455.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2.928643598717254,2.928643598717254,0.0,53.0,17.666666666666668,30.599564267050166,936.3333333333334,1,0,0,1,2,0,0,0,1.0,26.5,0.0,53.0,0,0,0,0,0,0,0,0,0,26,63000,33480,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-139.45.196.72-53044-443-6,192.168.0.104,53044,139.45.196.72,443,6,06/09/2020 01:53:09 PM,217145,1,1,0.0,53.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,0.0,244.0765387183679,9.210435423334639,217145.0,0.0,217145.0,217145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.605217711667319,4.605217711667319,0.0,53.0,17.666666666666668,30.599564267050166,936.3333333333334,1,0,0,1,2,0,0,0,1.0,26.5,0.0,53.0,0,0,0,0,0,0,0,0,0,26,63000,33480,0,32,0,0,0,0,0,0,0,0,No Label
202.94.66.146-192.168.0.104-443-49286-6,202.94.66.146,443,192.168.0.104,49286,6,06/09/2020 01:53:14 PM,878,2,0,39.0,0.0,39.0,0.0,19.5,27.577164466275352,0,0,0,0,44419.13439635535,2277.904328018223,878.0,0.0,878.0,878.0,878.0,878.0,0.0,878.0,878.0,0,0,0,0,0,1,0,0,0,64,0,2277.904328018223,0.0,0.0,39.0,26.0,22.516660498395403,507.0,1,0,0,1,2,0,0,0,0.0,39.0,19.5,0.0,0,0,0,0,0,0,1,19,0,0,676,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-202.94.66.146-49286-443-6,192.168.0.104,49286,202.94.66.146,443,6,06/09/2020 01:53:14 PM,32361,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.80278730570748,32361.0,0.0,32361.0,32361.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,30.90139365285374,30.90139365285374,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3323,676,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-202.94.66.146-49286-443-6,192.168.0.104,49286,202.94.66.146,443,6,06/09/2020 01:53:14 PM,71244,1,1,0.0,39.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,547.4145191173993,28.072539441917915,71244.0,0.0,71244.0,71244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,32,14.036269720958957,14.036269720958957,0.0,39.0,13.0,22.516660498395403,507.0,1,0,0,1,2,0,0,0,1.0,19.5,0.0,39.0,0,0,0,0,0,0,0,0,0,19,3323,676,0,44,0,0,0,0,0,0,0,0,No Label
192.168.0.104-139.45.196.72-53060-443-6,192.168.0.104,53060,139.45.196.72,443,6,06/09/2020 01:53:11 PM,6206530,8,8,1445.0,778.0,853.0,0.0,180.625,325.0318390997587,549.0,0.0,97.25,192.54888062144488,358.17115199636515,2.5779300188672254,413768.6666666667,1264714.324880223,4958834.0,28.0,6205962.0,886566.0,1806840.248686917,4958862.0,1012.0,5860401.0,837200.142857143,1841557.812362804,4999086.0,596.0,0,0,0,0,264,260,1.2889650094336127,1.2889650094336127,0.0,853.0,130.76470588235293,255.56543423646045,65313.69117647059,1,2,0,6,15,0,0,0,1.0,138.9375,180.625,97.25,0,0,0,0,5,2524,0,90,0,48,64240,31561,3,32,0,0,0,0,1.5993796923797728E15,1539119.1193976644,1.599379697361317E15,1.599379691195733E15,No Label
192.168.0.104-139.45.196.72-53064-443-6,192.168.0.104,53064,139.45.196.72,443,6,06/09/2020 01:53:12 PM,6107769,7,8,1429.0,1866.0,837.0,0.0,204.14285714285717,337.08625432838824,1400.0,0.0,233.25,480.2840677289699,539.476853168481,2.4558885576713854,436269.2142857143,1317845.5010626058,4988576.0,98.0,1118469.0,186411.5,200623.5267816315,393719.0,1208.0,5735353.0,819336.1428571428,1844525.4513051524,4988928.0,724.0,0,0,0,0,232,260,1.1460813269133132,1.3098072307580721,0.0,1400.0,205.93750000000003,395.3793905858018,156324.8625,1,2,0,6,14,0,0,0,1.0,219.66666666666666,204.14285714285714,233.25,0,0,0,0,6,4355,0,95,0,124,64240,30969,3,32,0,0,0,0,1.5993796935691278E15,1589398.9619262472,1.599379698514134E15,1.599379692407551E15,No Label
192.168.0.104-139.45.195.120-40000-443-6,192.168.0.104,40000,139.45.195.120,443,6,06/09/2020 01:53:11 PM,10431811,12,10,2869.0,5240.0,1029.0,0.0,239.08333333333331,395.3738066307592,1400.0,0.0,524.0,568.0641591307173,777.3338684912908,2.1089339137758536,496752.90476190473,1327290.6976291556,5006582.0,39.0,1.0430846E7,948258.7272727273,1747885.3739730814,5006659.0,252.0,1.0202315E7,1133590.5555555555,2001949.1791197592,5006621.0,1042.0,0,0,0,0,392,324,1.1503275893322837,0.9586063244435697,0.0,1400.0,352.5652173913043,486.0104587433332,236206.16600790515,1,2,0,9,21,0,0,0,0.0,368.59090909090907,239.08333333333334,524.0,0,0,0,0,8,7118,0,130,0,238,64240,34986,4,32,0,0,0,0,1.599379692876818E15,2712058.507989235,1.599379701474381E15,1.599379691043695E15,No Label
192.168.0.104-142.250.68.14-57448-443-6,192.168.0.104,57448,142.250.68.14,443,6,06/09/2020 01:53:10 PM,11768078,1,3,0.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,18.666666666666664,32.331615074619044,4.758636032154104,0.33990257372529314,3922692.666666667,5958609.364474426,1.0779471E7,878.0,0,0,0,0,0,1.0780349E7,5390174.5,7621616.2019498525,1.0779471E7,878.0,0,0,0,0,32,96,0.08497564343132329,0.25492693029396984,0.0,56.0,11.2,25.043961347997644,627.2,1,0,0,1,4,0,0,0,3.0,14.0,0.0,18.666666666666668,0,0,0,0,0,0,0,0,0,14,1742,1050,0,32,0,0,0,0,1.599379700786176E15,0.0,1.599379700786176E15,1.599379700786176E15,No Label
192.168.0.104-142.250.68.14-57448-443-6,192.168.0.104,57448,142.250.68.14,443,6,06/09/2020 01:53:21 PM,517427,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.865279546680015,517427.0,0.0,517427.0,517427.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1.9326397733400076,1.9326397733400076,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1742,1050,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-202.94.66.145-37658-443-6,192.168.0.104,37658,202.94.66.145,443,6,06/09/2020 01:52:55 PM,29438824,3,2,0.0,39.0,0.0,0.0,0.0,0.0,39.0,0.0,19.5,27.577164466275352,1.3247811801177927,0.16984374104074265,7359706.0,1.4716604763911296E7,2.9434613E7,30.0,2.9438824E7,1.4719412E7,2.0815834880413707E7,2.943843E7,394.0,2.9434613E7,2.9434613E7,0.0,2.9434613E7,2.9434613E7,0,0,0,0,96,64,0.1019062446244456,0.06793749641629707,0.0,39.0,6.5,15.921683328090658,253.5,1,0,0,1,5,0,0,0,0.0,7.8,0.0,19.5,0,0,0,0,0,0,0,0,0,7,3532,663,0,32,0,0,0,0,1.599379690173951E15,2.0810715427317917E7,1.599379704889349E15,1.599379675458553E15,No Label
202.94.66.145-192.168.0.104-443-37658-6,202.94.66.145,443,192.168.0.104,37658,6,06/09/2020 01:53:24 PM,61820,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.52798447104497,30910.0,43685.056941704905,61800.0,20.0,61820.0,61820.0,0.0,61820.0,61820.0,0,0,0,0,0,0,0,0,0,64,32,32.35198964736331,16.175994823681656,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,663,3532,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-202.94.66.145-37658-443-6,192.168.0.104,37658,202.94.66.145,443,6,06/09/2020 01:53:24 PM,99631,1,1,0.0,39.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,391.4444299465026,20.074073330589876,99631.0,0.0,99631.0,99631.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,32,10.037036665294938,10.037036665294938,0.0,39.0,13.0,22.516660498395403,507.0,1,0,0,1,2,0,0,0,1.0,19.5,0.0,39.0,0,0,0,0,0,0,0,0,0,19,3532,663,0,44,0,0,0,0,0,0,0,0,No Label
192.168.0.104-202.94.66.145-37658-443-6,192.168.0.104,37658,202.94.66.145,443,6,06/09/2020 01:53:25 PM,201780,1,1,0.0,39.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,193.27980969372587,9.911785112498762,201780.0,0.0,201780.0,201780.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,32,4.955892556249381,4.955892556249381,0.0,39.0,13.0,22.516660498395403,507.0,1,0,0,1,2,0,0,0,1.0,19.5,0.0,39.0,0,0,0,0,0,0,0,0,0,19,3532,663,0,44,0,0,0,0,0,0,0,0,No Label
192.168.0.104-13.227.250.7-60300-443-6,192.168.0.104,60300,13.227.250.7,443,6,06/09/2020 01:53:18 PM,11973118,2,2,0.0,39.0,0.0,0.0,0.0,0.0,39.0,0.0,19.5,27.577164466275352,3.257296887911737,0.3340817320935115,3991039.333333333,6773141.3817854365,1.1811435E7,201.0,1.1973118E7,1.1973118E7,0.0,1.1973118E7,1.1973118E7,1.1811435E7,1.1811435E7,0.0,1.1811435E7,1.1811435E7,0,0,0,0,64,64,0.16704086604675575,0.16704086604675575,0.0,39.0,7.8,17.44133022449836,304.2,1,0,0,1,4,0,0,0,1.0,9.75,0.0,19.5,0,0,0,0,0,0,0,0,0,9,501,122,0,32,0,0,0,0,1.599379709830214E15,0.0,1.599379709830214E15,1.599379709830214E15,No Label
13.227.250.7-192.168.0.104-443-60300-6,13.227.250.7,443,192.168.0.104,60300,6,06/09/2020 01:53:29 PM,700,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,34285.71428571428,4285.714285714285,350.0,431.335136523794,655.0,45.0,700.0,700.0,0.0,700.0,700.0,0,0,0,0,0,1,0,0,0,64,20,2857.1428571428573,1428.5714285714287,0.0,24.0,12.0,13.856406460551018,192.0,1,0,1,1,2,0,0,0,0.0,16.0,12.0,0.0,0,0,0,0,0,0,0,8,0,0,122,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-13.227.250.7-60300-443-6,192.168.0.104,60300,13.227.250.7,443,6,06/09/2020 01:53:29 PM,315274,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.68737669455775,105091.33333333334,101597.77381583385,202828.0,29.0,112446.0,112446.0,0.0,112446.0,112446.0,202857.0,202857.0,0.0,202857.0,202857.0,0,0,0,0,40,64,6.343688347278875,6.343688347278875,0.0,0.0,0.0,0.0,0.0,1,0,2,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,122,0,20,0,0,0,0,1.599379709994451E15,0.0,1.599379709994451E15,1.599379709994451E15,No Label
192.168.0.104-209.197.3.24-60642-443-6,192.168.0.104,60642,209.197.3.24,443,6,06/09/2020 01:52:59 PM,60454897,12,12,1026.0,34564.0,547.0,0.0,85.5,181.90881831790944,29943.0,0.0,2880.333333333333,8606.217850889536,588.7033435852186,0.39699017269022885,2628473.7826086963,9677299.262052804,4.508099E7,32.0,6.0454897E7,5495899.727272728,1.3905356563376244E7,4.5204856E7,306.0,6.0317981E7,5483452.818181818,1.4162896823673641E7,4.6383512E7,32.0,0,0,0,0,392,392,0.19849508634511442,0.19849508634511442,0.0,29943.0,1423.6,6000.272500756389,3.600327008333332E7,1,2,0,10,23,0,0,0,1.0,1482.9166666666667,85.5,2880.3333333333335,0,0,0,0,10,175907,0,42,0,1440,64240,59,4,32,0,0,0,0,1.5993796843562158E15,1.5776660138101213E7,1.599379738214361E15,1.599379679062679E15,No Label
209.197.3.24-192.168.0.104-443-60642-6,209.197.3.24,443,192.168.0.104,60642,6,06/09/2020 01:53:59 PM,782,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,30690.537084398977,3836.317135549872,391.0,395.9797974644666,671.0,111.0,782.0,782.0,0.0,782.0,782.0,0,0,0,0,0,1,0,0,0,64,20,2557.544757033248,1278.772378516624,0.0,24.0,12.0,13.856406460551018,192.0,1,0,1,1,2,0,0,0,0.0,16.0,12.0,0.0,0,0,0,0,0,0,0,8,0,0,59,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-209.197.3.24-60642-443-6,192.168.0.104,60642,209.197.3.24,443,6,06/09/2020 01:53:59 PM,877688,1,1,0.0,63.0,0.0,0.0,0.0,0.0,63.0,63.0,63.0,0.0,71.77949339628661,2.278714076072591,877688.0,0.0,877688.0,877688.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,1.1393570380362954,1.1393570380362954,0.0,63.0,21.0,36.373066958946424,1323.0,1,0,1,1,1,0,0,0,1.0,31.5,0.0,63.0,0,0,0,0,0,0,0,0,0,31,0,59,0,20,0,0,0,0,0,0,0,0,No Label
192.168.0.104-139.45.195.120-40002-443-6,192.168.0.104,40002,139.45.195.120,443,6,06/09/2020 01:53:11 PM,60868849,10,9,859.0,4174.0,517.0,0.0,85.9,185.73125746626496,1400.0,0.0,463.77777777777777,627.1010241136945,82.6859729185942,0.31214652999270615,3381602.722222222,1.0893732591151768E7,4.4955953E7,33.0,6.0854923E7,6761658.111111111,1.5147140055437202E7,4.4955953E7,996.0,6.0683894E7,7585486.75,1.6221310370069515E7,4.5833544E7,4967.0,0,0,0,0,328,292,0.16428764736458218,0.14785888262812397,0.0,1400.0,251.64999999999995,470.1373007738774,221029.0815789473,1,2,0,5,18,0,0,0,0.0,264.89473684210526,85.9,463.77777777777777,0,0,0,0,6,7717,0,45,0,219,64240,31088,2,32,0,0,0,0,1.599379701089397E15,2.048864554373656E7,1.599379751156695E15,1.599379691134883E15,No Label
192.168.0.104-139.45.196.72-53062-443-6,192.168.0.104,53062,139.45.196.72,443,6,06/09/2020 01:53:11 PM,60669506,6,7,592.0,229.0,517.0,0.0,98.66666666666667,207.12476111432613,176.0,0.0,32.714285714285715,66.19847502199801,13.532333690008949,0.21427568571268737,5055792.166666667,1.345020366551316E7,4.6232078E7,92.0,4.7495989E7,9499197.8,2.0839935492159694E7,4.6777103E7,738.0,6.0184746E7,1.0030791E7,1.869155049747098E7,4.6816973E7,2025.0,0,0,0,0,200,228,0.09889647032893263,0.11537921538375473,0.0,517.0,58.64285714285714,141.0273334896778,19888.708791208795,1,2,0,4,12,0,0,0,1.0,63.15384615384615,98.66666666666667,32.714285714285715,0,0,0,0,0,0,0,45,0,17,64240,30016,2,32,0,0,0,0,1.5993797027727882E15,2.245581509877663E7,1.599379751527999E15,1.599379691446848E15,No Label
192.168.0.104-139.45.195.120-40002-443-6,192.168.0.104,40002,139.45.195.120,443,6,06/09/2020 01:54:12 PM,841379,1,1,0.0,53.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,0.0,62.99182651337863,2.3770500571086277,841379.0,0.0,841379.0,841379.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1.1885250285543139,1.1885250285543139,0.0,53.0,17.666666666666668,30.599564267050166,936.3333333333334,1,0,0,1,2,0,0,0,1.0,26.5,0.0,53.0,0,0,0,0,0,0,0,0,0,26,63000,31088,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-139.45.196.72-53062-443-6,192.168.0.104,53062,139.45.196.72,443,6,06/09/2020 01:54:12 PM,1561502,1,1,0.0,53.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,0.0,33.941679229357376,1.2808180841266934,1561502.0,0.0,1561502.0,1561502.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.6404090420633467,0.6404090420633467,0.0,53.0,17.666666666666668,30.599564267050166,936.3333333333334,1,0,0,1,2,0,0,0,1.0,26.5,0.0,53.0,0,0,0,0,0,0,0,0,0,26,64064,30016,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-216.58.193.196-43558-443-6,192.168.0.104,43558,216.58.193.196,443,6,06/09/2020 01:53:59 PM,14746502,8,8,581.0,2896.0,517.0,0.0,72.625,180.94587785933595,1400.0,0.0,362.0,641.5231874219356,235.78473050761463,1.085003073949334,983100.1333333333,2329710.9831746407,9069737.0,46.0,4111992.0,587427.4285714285,760416.8088000284,1755515.0,1438.0,1.2991108E7,1855872.5714285714,3248095.3885216517,9069737.0,12735.0,0,0,0,0,264,272,0.542501536974667,0.542501536974667,0.0,1400.0,204.52941176470583,467.00188940290417,218090.76470588235,1,3,0,3,15,0,0,0,1.0,217.3125,72.625,362.0,0,0,0,0,4,89754,0,36,0,181,64240,240,2,32,0,0,0,0,1.4851383330774582E15,4.274522143276466E14,1.599379745091467E15,7504964.0,No Label
192.168.0.104-139.45.196.72-53066-443-6,192.168.0.104,53066,139.45.196.72,443,6,06/09/2020 01:53:12 PM,61507205,6,7,592.0,229.0,517.0,0.0,98.66666666666667,207.12476111432613,176.0,0.0,32.714285714285715,66.19847502199801,13.348029714567586,0.21135735236221512,5125600.416666666,1.3252081620419517E7,4.5075653E7,96.0,4.6284689E7,9256937.8,2.0307118938531216E7,4.5582031E7,1235.0,6.1210855E7,1.0201809166666666E7,1.8301615489022255E7,4.5655065E7,645.0,0,0,0,0,200,228,0.0975495472440993,0.11380780511811583,0.0,517.0,58.64285714285714,141.0273334896778,19888.708791208795,1,2,0,4,12,0,0,0,1.0,63.15384615384615,98.66666666666667,32.714285714285715,0,0,0,0,0,0,0,45,0,17,64240,30016,2,32,0,0,0,0,1.5993797038972952E15,2.2486656977981042E7,1.599379753585144E15,1.599379692658107E15,No Label
192.168.0.104-216.58.193.196-43558-443-6,192.168.0.104,43558,216.58.193.196,443,6,06/09/2020 01:54:14 PM,257530,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.766085504601406,257530.0,0.0,257530.0,257530.0,257530.0,257530.0,0.0,257530.0,257530.0,0,0,0,0,0,0,0,0,0,64,0,7.766085504601406,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,501,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-139.45.196.72-53066-443-6,192.168.0.104,53066,139.45.196.72,443,6,06/09/2020 01:54:14 PM,257614,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.76355322303912,257614.0,0.0,257614.0,257614.0,257614.0,257614.0,0.0,257614.0,257614.0,0,0,0,0,0,0,0,0,0,64,0,7.76355322303912,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64064,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-139.45.196.72-53062-443-6,192.168.0.104,53062,139.45.196.72,443,6,06/09/2020 01:54:13 PM,748139,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.6733000151041453,748139.0,0.0,748139.0,748139.0,748139.0,748139.0,0.0,748139.0,748139.0,0,0,0,0,0,0,0,0,0,64,0,2.6733000151041453,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64064,0,0,32,0,0,0,0,0,0,0,0,No Label
192.168.0.104-139.45.195.120-40002-443-6,192.168.0.104,40002,139.45.195.120,443,6,06/09/2020 01:54:12 PM,1576330,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.268769864178186,1576330.0,0.0,1576330.0,1576330.0,1576330.0,1576330.0,0.0,1576330.0,1576330.0,0,0,0,0,0,0,0,0,0,64,0,1.268769864178186,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,63000,0,0,32,0,0,0,0,0,0,0,0,No Label
